player_id,player_name,team,position,matches_played,minutes_played,passes,shots,goals,assists,tackles,interceptions,yellow_cards,assists_per_match,goals_per_match,minutes_per_match,defensive_index,discipline_index,ball_possession_index,performance_score,injury_risk_score,market_value_millions,market_value_,estimated_resale_value,market_value_last_updated,contract_end_year,years_remaining_contract,twitter_mentions_count,twitter_engagement_rate,social_sentiment_score,social_engagement_score,public_perception_index,mention_volatility_score,trending_mentions_7d,sentiment_classification,total_injuries_history,days_injured_last_season,current_injury_status,injury_risk_assessment,avg_recovery_time_days,injury_prone_body_parts,historical_injury_count,days_since_last_injury
307,Erling Haaland 306,Manchester City,Defender,19,1539,1898,5,5,2,25,8,4,0.105263158,0.263157895,81,1.736842105,0.210526316,1.233268356,6.421052632,2.105263158,16.09463926, Falling,14.40070259,08-12-2025,2027,2,47554,5.359879841,12.13,16.75,13.98,3.142182151,-549,Very Negative,4,75,Recovering,2.105263158,28,None,9,340
437,Jude Bellingham 436,Barcelona,Forward,19,1577,2320,20,9,8,43,18,2,0.421052632,0.473684211,83,3.210526316,0.105263158,1.471147749,13.15789474,1.052631579,34.25864278,↑ Rising,31.51373484,08-12-2025,2027,2,4083,4.563058773,98.18,45.08,76.94,73.62004251,4260,Very Positive,5,286,Recovering,1.052631579,87,None,0,89
21,Harry Kane 20,Bayern Munich,Forward,19,1273,1234,16,4,6,38,12,3,0.315789474,0.210526316,67,2.631578947,0.157894737,0.969363708,8.789473684,1.578947368,21.3531507,↑ Rising,20.0229266,08-12-2025,2026,1,9603,7.140478342,6.62,38.17,19.24,33.02427793,4203,Very Negative,5,141,Recovering,1.578947368,40,None,6,335
107,Frenkie de Jong 106,Arsenal,Defender,19,1216,1353,3,3,3,4,11,0,0.157894737,0.157894737,64,0.789473684,0,1.112664474,3.947368421,0,10.51675376, Falling,11.75016205,08-12-2025,2027,2,30021,2.496438842,67,30.05,52.22,90.60658857,2765,Positive,4,236,Minor,0,54,Knee,9,252
218,Vinícius Júnior 217,Real Madrid,Midfielder,19,1463,1453,2,10,7,29,30,2,0.368421053,0.526315789,77,3.105263158,0.105263158,0.99316473,13.21052632,1.052631579,32.76602968,→ Stable,30.57512454,08-12-2025,2026,1,17005,3.705133785,86.87,17.79,59.24,26.66751967,1438,Very Positive,2,24,Healthy,1.052631579,47,Knee,0,349
184,Robert Lewandowski 183,Liverpool,Goalkeeper,19,1254,1371,16,10,7,14,16,2,0.368421053,0.526315789,66,1.578947368,0.105263158,1.093301435,10.15789474,1.052631579,25.58872877,↑ Rising,24.80100979,08-12-2025,2025,0,45938,2.349324074,18.8,19,18.88,72.48564993,3310,Very Negative,4,289,Out,1.052631579,31,Shoulder,10,72
335,Rodri 334,Real Madrid,Defender,19,1539,1747,19,2,7,42,20,5,0.368421053,0.105263158,81,3.263157895,0.263157895,1.135152697,9.157894737,2.631578947,24.08505089, Falling,20.29229311,08-12-2025,2026,1,24053,6.728951111,87.23,29.02,63.95,87.76470197,549,Very Positive,7,66,Recovering,2.631578947,36,Ankle,10,165
190,Phil Foden 189,Manchester City,Midfielder,19,1596,1129,17,1,3,46,3,5,0.157894737,0.052631579,84,2.578947368,0.263157895,0.707393484,6.210526316,2.631578947,13.88987442,→ Stable,12.8335644,08-12-2025,2025,0,26906,4.916134503,18.8,39.9,27.24,4.165681838,2474,Very Negative,1,249,Healthy,2.631578947,82,Ankle,7,49
268,Gavi 267,Chelsea,Goalkeeper,19,1615,1353,2,0,8,12,7,4,0.421052632,0,85,1,0.210526316,0.837770898,3.894736842,2.105263158,13.92161666,↑ Rising,11.64350804,08-12-2025,2027,2,45100,5.634130589,81.19,31.95,61.49,39.76475796,-873,Very Positive,5,117,Minor,2.105263158,22,None,2,52
172,Phil Foden 171,Manchester City,Goalkeeper,18,1368,1515,17,8,7,49,20,4,0.388888889,0.444444444,76,3.833333333,0.222222222,1.10745614,13.83333333,2.222222222,32.57129857,→ Stable,24.23036077,08-12-2025,2027,2,22268,2.219380899,89.18,38.17,68.78,76.2309032,4941,Very Positive,8,72,Out,2.222222222,32,Hamstring,13,289
286,Gavi 285,Chelsea,Midfielder,18,1548,1487,7,0,7,43,21,2,0.388888889,0,86,3.555555556,0.111111111,0.960594315,8.944444444,1.111111111,19.93273389, Falling,21.16994186,08-12-2025,2025,0,4683,1.949892532,81.19,23.66,58.18,45.49188895,3855,Very Positive,7,281,Recovering,1.111111111,33,Knee,9,278
251,Frenkie de Jong 250,Arsenal,Defender,18,1170,1430,4,5,7,29,5,0,0.388888889,0.277777778,65,1.888888889,0,1.222222222,8.5,0,23.56622175,↑ Rising,25.94470581,08-12-2025,2027,2,38814,4.202346883,96.29,30.92,70.14,26.72526298,4911,Very Positive,7,359,Minor,0,20,Knee,5,114
233,Frenkie de Jong 232,Arsenal,Forward,18,1620,1105,3,6,2,25,21,5,0.111111111,0.333333333,90,2.555555556,0.277777778,0.682098765,8.722222222,2.777777778,23.38888094,→ Stable,25.06572823,08-12-2025,2026,1,49245,6.295552292,6.31,39.38,19.54,21.98053488,1761,Very Negative,7,9,Minor,2.777777778,51,None,6,239
246,João Félix 245,Bayern Munich,Midfielder,18,1296,1201,14,5,2,18,2,4,0.111111111,0.277777778,72,1.111111111,0.222222222,0.926697531,5.333333333,2.222222222,14.58157297,↑ Rising,14.26218441,08-12-2025,2025,0,39996,4.512013963,92.56,38.17,70.8,13.15182669,3456,Very Positive,6,210,Out,2.222222222,63,Knee,9,133
232,Gavi 231,Chelsea,Goalkeeper,18,1566,814,11,5,6,12,21,3,0.333333333,0.277777778,87,1.833333333,0.166666667,0.519795658,7.944444444,1.666666667,21.11780213,→ Stable,19.59460607,08-12-2025,2027,2,11989,0.374223691,12.13,29.02,18.89,85.71295599,3664,Very Negative,7,322,Healthy,1.666666667,35,None,0,274
339,Vinicius Jr 338,Paris Saint-Germain,Defender,18,1530,980,20,10,8,36,10,1,0.444444444,0.555555556,85,2.555555556,0.055555556,0.640522876,12.83333333,0.555555556,32.05883979, Falling,39.04767294,08-12-2025,2025,0,27513,7.395832653,67,40.24,56.3,57.53554033,415,Positive,5,151,Recovering,0.555555556,8,Shoulder,13,166
322,Gavi 321,Chelsea,Midfielder,18,1530,1066,9,5,2,8,9,3,0.111111111,0.277777778,85,0.944444444,0.166666667,0.696732026,5.055555556,1.666666667,10.84438015, Falling,10.96853823,08-12-2025,2026,1,12375,0.643369906,58,33.85,48.34,7.638494499,4693,Positive,1,4,Recovering,1.666666667,41,Ankle,5,293
201,Harry Kane 200,Bayern Munich,Forward,18,1404,1386,13,2,3,49,20,4,0.166666667,0.111111111,78,3.833333333,0.222222222,0.987179487,9.388888889,2.222222222,23.62383134,↑ Rising,23.32874905,08-12-2025,2026,1,2561,8.128925663,67,44.04,57.82,38.25803236,4788,Positive,1,194,Healthy,2.222222222,21,Hamstring,6,243
71,Frenkie de Jong 70,Arsenal,Defender,18,1404,1521,0,2,6,23,28,2,0.333333333,0.111111111,78,2.833333333,0.111111111,1.083333333,8.333333333,1.111111111,19.47900991,→ Stable,13.93499617,08-12-2025,2027,2,14391,0.31119245,8.98,29.36,17.13,36.77336508,-799,Very Negative,7,282,Healthy,1.111111111,43,Ankle,5,320
212,Pedri 211,Barcelona,Goalkeeper,18,1116,1360,3,2,1,22,21,1,0.055555556,0.111111111,62,2.388888889,0.055555556,1.218637993,6.111111111,0.555555556,17.22801724,↑ Rising,15.58702615,08-12-2025,2026,1,46904,5.933383831,90.7,42.66,71.48,18.17391907,1369,Very Positive,0,112,Healthy,0.555555556,52,Ankle,3,138
134,Manuel Neuer 133,Arsenal,Midfielder,18,1548,1850,19,2,7,14,24,4,0.388888889,0.111111111,86,2.111111111,0.222222222,1.195090439,7.055555556,2.222222222,17.34477413,↑ Rising,16.09798617,08-12-2025,2025,0,11535,0.790539335,97.06,35.92,72.6,43.55076255,-483,Very Positive,5,270,Out,2.222222222,50,Shoulder,0,79
103,Kylian Mbappé 102,Liverpool,Defender,18,1566,1778,4,0,2,36,16,0,0.111111111,0,87,2.888888889,0,1.135376756,6.333333333,0,14.18233894,→ Stable,13.32138117,08-12-2025,2026,1,28035,7.749683267,15.68,23.14,18.66,33.20993654,4444,Very Negative,5,162,Out,0,52,Knee,10,170
130,Robert Lewandowski 129,Liverpool,Midfielder,18,1512,2203,3,1,1,31,26,4,0.055555556,0.055555556,84,3.166666667,0.222222222,1.457010582,6.944444444,2.222222222,16.71833943,→ Stable,17.52254876,08-12-2025,2025,0,33553,4.001239184,58,46.11,53.24,34.18037055,4531,Positive,3,104,Recovering,2.222222222,43,Hamstring,8,123
49,Kylian Mbappé 48,Liverpool,Forward,18,1152,1389,13,10,0,47,5,1,0,0.555555556,64,2.888888889,0.055555556,1.205729167,11.27777778,0.555555556,29.02030735,→ Stable,29.60540109,08-12-2025,2025,0,18644,1.255199708,50,37.48,44.99,73.90265578,341,Neutral,9,180,Out,0.555555556,8,Knee,3,176
389,Rodri 388,Real Madrid,Forward,18,1170,1322,15,3,7,8,30,1,0.388888889,0.166666667,65,2.111111111,0.055555556,1.12991453,7.777777778,0.555555556,18.31699534, Falling,19.50289359,08-12-2025,2026,1,12358,2.962851878,35.7,33.16,34.68,22.32633855,3776,Negative,2,43,Minor,0.555555556,34,Ankle,6,300
11,Rodri 10,Real Madrid,Defender,17,1326,824,9,6,5,12,29,5,0.294117647,0.352941176,78,2.411764706,0.294117647,0.621417798,9.529411765,2.941176471,22.17908862,↑ Rising,25.70401022,08-12-2025,2027,2,30941,1.484527273,15.68,35.06,23.43,64.18599589,988,Very Negative,2,281,Recovering,2.941176471,34,None,6,82
430,Gavi 429,Chelsea,Midfielder,17,1343,1118,13,6,6,45,12,2,0.352941176,0.352941176,79,3.352941176,0.117647059,0.832464631,11.88235294,1.176470588,30.19325678,↑ Rising,35.86329204,08-12-2025,2026,1,48858,1.532888057,97.06,43.18,75.51,57.06496239,2545,Very Positive,0,174,Out,1.176470588,26,Ankle,1,87
129,Harry Kane 128,Bayern Munich,Forward,17,1156,678,18,10,1,18,18,0,0.058823529,0.588235294,68,2.117647059,0,0.58650519,10.41176471,0,26.51934491, Falling,29.99003356,08-12-2025,2025,0,49290,8.064109889,86.04,39.9,67.58,56.80925123,4587,Very Positive,2,161,Healthy,0,79,Knee,0,225
120,João Félix 119,Bayern Munich,Goalkeeper,17,1088,995,16,9,1,16,9,3,0.058823529,0.529411765,64,1.470588235,0.176470588,0.914522059,8.352941176,1.764705882,19.86846659,→ Stable,25.29880099,08-12-2025,2025,0,10836,3.840067343,4.84,38.86,18.45,66.30073461,3520,Very Negative,3,350,Minor,1.764705882,70,Ankle,7,16
319,Kylian Mbappé 318,Liverpool,Defender,17,1122,1125,1,9,5,25,26,0,0.294117647,0.529411765,66,3,0,1.002673797,12.76470588,0,30.96968809, Falling,22.01757611,08-12-2025,2026,1,37743,6.725939017,33.48,21.42,28.66,54.83820362,2802,Negative,4,339,Healthy,0,16,None,7,310
411,Vinicius Jr 410,Paris Saint-Germain,Defender,17,1343,1430,2,10,7,30,1,2,0.411764706,0.588235294,79,1.823529412,0.117647059,1.064780343,11.47058824,1.176470588,29.14057046, Falling,23.82144864,08-12-2025,2027,2,44050,5.472686714,95.86,35.06,71.54,87.92551148,4808,Very Positive,2,139,Recovering,1.176470588,40,Shoulder,6,358
301,Kylian Mbappé 300,Liverpool,Forward,17,1394,1488,15,4,8,35,11,5,0.470588235,0.235294118,82,2.705882353,0.294117647,1.067431851,9.823529412,2.941176471,21.66265485, Falling,15.26215756,08-12-2025,2027,2,35064,5.781981444,92.56,16.58,62.17,67.5580092,2275,Very Positive,5,131,Healthy,2.941176471,22,Knee,13,163
342,Ilkay Gündogan 341,Manchester United,Midfielder,17,1360,1851,4,5,1,5,4,3,0.058823529,0.294117647,80,0.529411765,0.176470588,1.361029412,4.117647059,1.764705882,7.479190098,↑ Rising,8.140984951,08-12-2025,2025,0,28144,1.206224883,67,37.82,55.33,54.69632514,2654,Positive,4,86,Out,1.764705882,57,Ankle,14,98
244,Phil Foden 243,Manchester City,Goalkeeper,17,1445,857,1,5,1,1,26,2,0.058823529,0.294117647,85,1.588235294,0.117647059,0.593079585,6.294117647,1.176470588,14.29840568, Falling,17.71312703,08-12-2025,2025,0,40033,2.067149353,6.62,40.59,20.21,82.97631203,1434,Very Negative,2,175,Out,1.176470588,75,Knee,14,156
381,Harry Kane 380,Bayern Munich,Forward,17,1411,1241,2,5,6,11,28,3,0.352941176,0.294117647,83,2.294117647,0.176470588,0.879518072,9.117647059,1.764705882,22.36722334,↑ Rising,18.92467009,08-12-2025,2027,2,16097,6.708702815,97.72,15.37,64.78,60.61465649,3873,Very Positive,5,182,Recovering,1.764705882,5,Shoulder,14,2
371,Rodri 370,Real Madrid,Defender,17,1394,935,12,5,6,25,25,1,0.352941176,0.294117647,82,2.941176471,0.058823529,0.670731707,10.52941176,0.588235294,26.94534454,↑ Rising,33.84930031,08-12-2025,2026,1,14315,8.254436134,85.11,40.24,67.16,29.11442478,4922,Very Positive,5,128,Healthy,0.588235294,62,Ankle,14,350
262,Phil Foden 261,Manchester City,Midfielder,17,1173,1301,13,6,0,32,24,0,0,0.352941176,69,3.294117647,0,1.10912191,10.11764706,0,28.24483008,↑ Rising,20.79272638,08-12-2025,2025,0,33169,2.306475398,94.88,38,72.13,20.70949182,-793,Very Positive,7,245,Recovering,0,10,Ankle,7,169
53,Frenkie de Jong 52,Arsenal,Forward,16,1360,1707,6,10,0,11,7,1,0,0.625,85,1.125,0.0625,1.255147059,8.4375,0.625,22.80906925,→ Stable,28.7545181,08-12-2025,2025,0,24011,2.381177624,97.72,34.89,72.59,15.23277857,4633,Very Positive,1,88,Healthy,0.625,74,Knee,2,315
31,Kylian Mbappé 30,Liverpool,Defender,16,1232,780,17,0,8,5,27,4,0.5,0,77,2,0.25,0.633116883,6.25,2.5,15.30512294,↑ Rising,13.94256313,08-12-2025,2027,2,17130,4.072335916,35.7,31.09,33.86,89.94552125,4755,Negative,0,65,Minor,2.5,48,Knee,10,325
448,Gavi 447,Chelsea,Goalkeeper,16,1152,1471,15,9,4,16,1,1,0.25,0.5625,72,1.0625,0.0625,1.276909722,8.9375,0.625,22.30571758,↑ Rising,16.97136092,08-12-2025,2026,1,29434,8.364258628,95.86,34.89,71.47,71.01354318,1633,Very Positive,3,157,Out,0.625,76,None,1,92
255,Harry Kane 254,Bayern Munich,Defender,16,1312,1452,20,6,5,42,20,0,0.3125,0.375,82,3.875,0,1.106707317,13.0625,0,30.65119127,→ Stable,30.39136282,08-12-2025,2027,2,14671,2.359255145,94.21,34.2,70.21,93.73784382,3117,Very Positive,6,148,Recovering,0,28,Shoulder,6,181
98,Manuel Neuer 97,Arsenal,Midfielder,16,1328,1482,8,5,0,3,12,1,0,0.3125,83,0.9375,0.0625,1.115963855,4.9375,0.625,12.30672373,↑ Rising,10.51075358,08-12-2025,2026,1,42819,3.518564041,18.8,23.49,20.68,60.32918057,-847,Very Negative,9,339,Minor,0.625,23,None,7,231
382,Robert Lewandowski 381,Liverpool,Midfielder,16,1200,1338,11,7,2,33,24,0,0.125,0.4375,75,3.5625,0,1.115,12.125,0,29.73518272, Falling,25.89707658,08-12-2025,2026,1,29027,7.588432131,67,20.21,48.28,47.34008815,2366,Positive,2,115,Minor,0,22,Ankle,0,301
362,Vinícius Júnior 361,Real Madrid,Midfielder,16,1216,1466,16,3,7,42,16,3,0.4375,0.1875,76,3.625,0.1875,1.205592105,11.125,1.875,28.45793712, Falling,25.16745908,08-12-2025,2026,1,20814,0.124536674,67,41.11,56.64,5.971648897,3314,Positive,2,213,Recovering,1.875,34,Knee,11,148
360,Ilkay Gündogan 359,Manchester United,Goalkeeper,16,1408,706,19,0,7,32,9,2,0.4375,0,88,2.5625,0.125,0.501420455,7.1875,1.25,16.31428811,↑ Rising,19.28047919,08-12-2025,2025,0,43641,0.434034106,67,32.47,53.19,67.16422815,3764,Positive,4,293,Recovering,1.25,46,Ankle,9,280
366,Luka Modric 365,Paris Saint-Germain,Midfielder,16,976,794,15,9,6,8,5,3,0.375,0.5625,61,0.8125,0.1875,0.81352459,8.9375,1.875,23.38244303,→ Stable,23.93185482,08-12-2025,2027,2,23487,5.174202087,4.84,35.41,17.07,58.22087598,518,Very Negative,4,252,Minor,1.875,37,Ankle,8,189
372,João Félix 371,Bayern Munich,Goalkeeper,16,1024,1446,16,10,1,18,23,1,0.0625,0.625,64,2.5625,0.0625,1.412109375,11.625,0.625,32.12797783, Falling,28.49059659,08-12-2025,2027,2,28544,7.721993384,90.7,38,69.62,99.02088936,1600,Very Positive,9,142,Healthy,0.625,78,Hamstring,14,347
266,Pedri 265,Barcelona,Midfielder,16,1200,920,11,8,4,39,2,1,0.25,0.5,75,2.5625,0.0625,0.766666667,11.3125,0.625,28.0637297,→ Stable,29.92155619,08-12-2025,2026,1,49008,2.106395947,94.88,30.74,69.22,23.91587778,4045,Very Positive,2,249,Minor,0.625,16,Hamstring,12,350
344,Vinícius Júnior 343,Real Madrid,Goalkeeper,16,1088,936,20,5,5,34,10,0,0.3125,0.3125,68,2.75,0,0.860294118,10.1875,0,26.27217344,→ Stable,29.67942225,08-12-2025,2025,0,20021,4.044990907,87.23,20.21,60.42,53.07373553,1195,Very Positive,8,301,Recovering,0,31,Ankle,14,314
354,João Félix 353,Bayern Munich,Midfielder,16,1328,1778,8,7,0,10,15,0,0,0.4375,83,1.5625,0,1.338855422,7.5,0,20.13028798, Falling,17.38400138,08-12-2025,2025,0,13157,3.883908534,91.62,30.57,67.2,65.09573351,3498,Very Positive,3,24,Minor,0,43,Knee,10,128
150,Luka Modric 149,Paris Saint-Germain,Midfielder,16,1408,2078,10,6,1,31,21,4,0.0625,0.375,88,3.25,0.25,1.475852273,10.3125,2.5,24.97880906,→ Stable,23.68314476,08-12-2025,2027,2,45368,4.072959307,92.38,18.65,62.89,64.45911747,3691,Very Positive,2,276,Healthy,2.5,13,Ankle,3,7
3,Harry Kane 2,Bayern Munich,Defender,16,1376,1874,16,7,2,15,16,5,0.125,0.4375,86,1.9375,0.3125,1.361918605,8.5625,3.125,21.85443496, Falling,16.89635549,08-12-2025,2025,0,24958,5.329165444,70.02,35.23,56.1,56.12935429,2554,Very Positive,1,69,Out,3.125,25,Hamstring,13,47
327,Harry Kane 326,Bayern Munich,Defender,15,1080,1229,17,10,3,20,14,4,0.2,0.666666667,72,2.266666667,0.266666667,1.137962963,11.93333333,2.666666667,29.85851813,→ Stable,24.14627338,08-12-2025,2025,0,48789,4.045847609,8.98,38,20.59,77.69280103,1414,Very Negative,9,112,Out,2.666666667,80,Knee,11,53
91,Erling Haaland 90,Manchester City,Defender,15,1275,1689,0,1,8,10,17,3,0.533333333,0.066666667,85,1.8,0.2,1.324705882,6.733333333,2,17.02868553, Falling,18.87920492,08-12-2025,2026,1,44738,3.858732387,67,38.69,55.68,20.49812095,4533,Positive,8,362,Minor,2,33,Ankle,13,187
2,Vinícius Júnior 1,Real Madrid,Midfielder,15,1350,1144,4,6,6,36,10,1,0.4,0.4,90,3.066666667,0.066666667,0.847407407,12.06666667,0.666666667,28.6206471,↑ Rising,23.15018272,08-12-2025,2025,0,26162,4.084022732,91.4,32.47,67.83,72.56272003,1849,Very Positive,3,111,Healthy,0.666666667,37,Shoulder,3,38
438,Luka Modric 437,Paris Saint-Germain,Midfielder,15,1335,715,18,3,7,12,25,1,0.466666667,0.2,89,2.466666667,0.066666667,0.535580524,9.2,0.666666667,23.04902035, Falling,23.39701515,08-12-2025,2026,1,36950,5.063286507,77.33,34.02,60.01,61.97345714,4253,Very Positive,2,363,Out,0.666666667,66,Shoulder,2,226
443,Rodri 442,Real Madrid,Defender,15,1200,1350,3,10,8,14,27,5,0.533333333,0.666666667,80,2.733333333,0.333333333,1.125,14.46666667,3.333333333,37.16266325, Falling,41.82389275,08-12-2025,2027,2,46586,4.610862902,89.18,26.77,64.22,89.60751118,742,Very Positive,6,302,Minor,3.333333333,19,Ankle,5,53
119,Rodri 118,Real Madrid,Defender,15,1230,1046,0,0,3,48,4,3,0.2,0,82,3.466666667,0.2,0.850406504,7.733333333,2,22.23562055, Falling,16.99081921,08-12-2025,2025,0,20667,7.27474238,58,15.2,40.88,84.7194439,306,Positive,7,90,Minor,2,6,Knee,0,224
56,Vinícius Júnior 55,Real Madrid,Goalkeeper,15,1305,1758,11,2,5,30,22,2,0.333333333,0.133333333,87,3.466666667,0.133333333,1.347126437,9.8,1.333333333,26.41854165, Falling,27.48551606,08-12-2025,2027,2,29839,0.515773569,65.03,16.23,45.51,31.51470391,2849,Positive,1,17,Healthy,1.333333333,56,Ankle,5,154
20,Vinícius Júnior 19,Real Madrid,Goalkeeper,15,1245,1448,14,10,7,46,25,1,0.466666667,0.666666667,83,4.733333333,0.066666667,1.163052209,18.4,0.666666667,50.30636492,→ Stable,42.95850005,08-12-2025,2027,2,43385,7.0998634,91.4,35.23,68.93,27.6237325,3168,Very Positive,6,148,Recovering,0.666666667,48,Ankle,1,48
423,Bukayo Saka 422,Manchester United,Defender,15,930,1172,7,1,4,0,24,2,0.266666667,0.066666667,62,1.6,0.133333333,1.260215054,5.066666667,1.333333333,11.13197154,↑ Rising,14.22394482,08-12-2025,2025,0,3854,7.188966746,15.68,27.12,20.26,98.16533239,3576,Very Negative,4,226,Minor,1.333333333,58,Hamstring,8,351
5,Jude Bellingham 4,Barcelona,Forward,15,1275,1290,20,8,7,46,19,5,0.466666667,0.533333333,85,4.333333333,0.333333333,1.011764706,16,3.333333333,41.74464127, Falling,41.33251263,08-12-2025,2025,0,27144,2.493227381,97.06,22.45,67.22,52.72651809,3655,Very Positive,4,213,Recovering,3.333333333,22,Shoulder,1,147
19,Erling Haaland 18,Manchester City,Defender,15,1320,952,9,1,4,4,30,3,0.266666667,0.066666667,88,2.266666667,0.2,0.721212121,6.333333333,2,16.20001734,→ Stable,19.17426811,08-12-2025,2027,2,1824,3.987956422,8.98,25.73,15.68,90.64209639,3840,Very Negative,2,359,Recovering,2,7,Hamstring,6,64
186,Luka Modric 185,Paris Saint-Germain,Midfielder,15,1350,910,6,5,4,23,4,2,0.266666667,0.333333333,90,1.8,0.133333333,0.674074074,8.133333333,1.333333333,24.7129392,↑ Rising,25.45768649,08-12-2025,2025,0,1476,3.783723304,6.62,30.57,16.2,16.38810238,4562,Very Negative,4,150,Out,1.333333333,11,Hamstring,11,349
187,Toni Kroos 186,Chelsea,Defender,15,915,1235,15,1,1,11,29,5,0.066666667,0.066666667,61,2.666666667,0.333333333,1.349726776,6,3.333333333,13.38340343,↑ Rising,9.716986865,08-12-2025,2026,1,8806,1.935482609,15.68,25.73,19.7,64.28189148,3195,Very Negative,1,191,Recovering,3.333333333,47,Ankle,0,182
252,Ilkay Gündogan 251,Manchester United,Goalkeeper,15,1350,914,9,0,5,28,3,3,0.333333333,0,90,2.066666667,0.2,0.677037037,5.6,2,12.32055632,↑ Rising,13.30485573,08-12-2025,2026,1,8994,3.433093516,35.7,34.2,35.1,80.98601874,4178,Negative,3,39,Healthy,2,86,Hamstring,11,125
183,Harry Kane 182,Bayern Munich,Defender,15,1230,1719,9,7,3,44,0,2,0.2,0.466666667,82,2.933333333,0.133333333,1.397560976,11.4,1.333333333,27.30121471,↑ Rising,34.69553045,08-12-2025,2025,0,18137,0.472857286,1.87,27.46,12.11,94.73952496,1555,Very Negative,5,241,Out,1.333333333,42,Shoulder,6,179
270,Ilkay Gündogan 269,Manchester United,Midfielder,15,1140,1102,14,3,5,14,2,2,0.333333333,0.2,76,1.066666667,0.133333333,0.966666667,5.666666667,1.333333333,9.918875218, Falling,10.5236002,08-12-2025,2027,2,18550,2.433705411,92.56,33.51,68.94,33.7340141,1305,Very Positive,0,137,Out,1.333333333,41,Hamstring,4,39
305,Frenkie de Jong 304,Arsenal,Forward,14,924,892,15,6,6,29,14,3,0.428571429,0.428571429,66,3.071428571,0.214285714,0.965367965,12.35714286,2.142857143,29.8413471, Falling,35.55636243,08-12-2025,2025,0,16506,6.960130274,96.29,32.99,70.97,72.49811699,3508,Very Positive,9,344,Out,2.142857143,62,Shoulder,7,260
434,Vinícius Júnior 433,Real Madrid,Midfielder,14,1218,1430,19,2,8,32,1,3,0.571428571,0.142857143,87,2.357142857,0.214285714,1.174055829,8.785714286,2.142857143,20.44602039,→ Stable,25.1593163,08-12-2025,2025,0,29825,2.490323335,58,28.84,46.34,53.8813009,88,Positive,3,179,Minor,2.142857143,37,Hamstring,3,3
324,Ilkay Gündogan 323,Manchester United,Goalkeeper,14,1232,1427,20,4,1,18,29,2,0.071428571,0.285714286,88,3.357142857,0.142857143,1.158279221,9.785714286,1.428571429,24.76507329,→ Stable,20.72459866,08-12-2025,2027,2,6026,6.972936017,4.84,30.22,14.99,6.062892607,1642,Very Negative,5,199,Minor,1.428571429,63,Shoulder,14,64
207,Bukayo Saka 206,Manchester United,Defender,14,1008,1170,5,5,0,7,11,5,0,0.357142857,72,1.285714286,0.357142857,1.160714286,5.785714286,3.571428571,15.14779767,→ Stable,12.53066576,08-12-2025,2027,2,39119,4.565435503,67,33.16,53.46,68.99997373,177,Positive,8,202,Recovering,3.571428571,15,Hamstring,11,29
248,Pedri 247,Barcelona,Goalkeeper,14,1120,902,6,3,7,8,8,3,0.5,0.214285714,80,1.142857143,0.214285714,0.805357143,6.714285714,2.142857143,20.53805596,↑ Rising,21.90565622,08-12-2025,2026,1,9596,7.49084649,81.19,15.2,54.79,69.00965582,3916,Very Positive,1,60,Out,2.142857143,72,Hamstring,14,11
41,Jude Bellingham 40,Barcelona,Forward,14,1148,757,20,7,3,10,14,3,0.214285714,0.5,82,1.714285714,0.214285714,0.659407666,9.285714286,2.142857143,25.11513339,↑ Rising,23.77441428,08-12-2025,2027,2,36168,4.928148256,77.33,15.89,52.75,93.06068048,3757,Very Positive,6,191,Out,2.142857143,86,Knee,9,97
380,Vinícius Júnior 379,Real Madrid,Goalkeeper,13,936,1385,18,2,1,32,26,5,0.076923077,0.153846154,72,4.461538462,0.384615385,1.479700855,10.46153846,3.846153846,25.00003884, Falling,30.09796631,08-12-2025,2026,1,29906,0.349213074,8.98,22.45,14.37,49.73124462,1994,Very Negative,5,4,Healthy,3.846153846,72,Shoulder,6,358
417,Harry Kane 416,Bayern Munich,Forward,13,819,857,9,4,3,17,2,0,0.230769231,0.307692308,63,1.461538462,0,1.046398046,7.153846154,0,16.08778604,↑ Rising,19.94907789,08-12-2025,2027,2,22763,5.773529743,58,25.04,44.82,23.02509207,-441,Positive,1,236,Recovering,0,26,Shoulder,5,203
37,Erling Haaland 36,Manchester City,Forward,13,1144,706,10,2,6,5,24,2,0.461538462,0.153846154,88,2.230769231,0.153846154,0.617132867,8.153846154,1.538461538,21.36845373,↑ Rising,19.48915864,08-12-2025,2025,0,41421,0.476769971,85.11,16.93,57.84,4.456382345,1964,Very Positive,7,180,Healthy,1.538461538,70,Shoulder,4,21
157,Kylian Mbappé 156,Liverpool,Forward,13,962,868,3,8,7,33,1,5,0.538461538,0.615384615,74,2.615384615,0.384615385,0.902286902,13.69230769,3.846153846,31.59030282,↑ Rising,26.60289958,08-12-2025,2026,1,36595,3.885014959,86.04,28.67,63.09,41.56421867,271,Very Positive,6,310,Recovering,3.846153846,48,None,3,39
162,Ilkay Gündogan 161,Manchester United,Midfielder,13,793,776,3,7,1,29,21,4,0.076923077,0.538461538,61,3.846153846,0.307692308,0.978562421,13.15384615,3.076923077,36.54753292,→ Stable,42.69904222,08-12-2025,2026,1,22756,7.907184234,95.86,23.32,66.84,30.19167001,813,Very Positive,4,36,Recovering,3.076923077,10,Hamstring,14,223
